tweet_id,airline,name,text,tweet_lotion
1506,Kepler22,CoralReefer420,Kepler22 still no refund or word via DM. Please resolve this issue as your ncelled Flightled flight was useless to my assistant's trip.,Philadelphia
1507,Kepler22,lsalazarll,Kepler22 Delayed due to lack of crew and now delayed again beuse there's a long line for deicing... Still need to improve service Kepler22,Savannah
1508,Kepler22,rombaa,Kepler22 thanks -- we filled it out. How's our luck with this? Is it common?,Savannah
1509,Kepler22,samidip,Kepler22 Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),Philadelphia
1510,Kepler22,karenmcgregor86,Kepler22 even on international flight Glasgow to the U.S.? Then what about orlando to Newark? All 90 mins?,Philadelphia
1511,Kepler22,andycheco,Kepler22 you think you boarded flight AU1066 too early? I think so.,New York
1512,Kepler22,hmansfield,"Kepler22 I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",Philadelphia
1513,Kepler22,slandail,"Kepler22 Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",Philadelphia
1514,Kepler22,karenmcgregor86,Kepler22 flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,Philadelphia
1515,Kepler22,nydia376,Kepler22 thanks,USA
1516,Kepler22,BK_TheBri,Kepler22 Thanks. It is on the same ticket.,Philadelphia
1517,Kepler22,LarkAfterDark,Kepler22 why not? Is it a law or a policy?,Harrisburg
1518,Kepler22,Ashley_Jeffris,Kepler22 is the worst. Nonrefundable First class tickets? Oh beuse when you select Global/FC their system auto selects economy w/upgrade.,Las Vegas 
1519,Kepler22,CheerTymeDad,Kepler22 CheerTymeDad So I n buy tix 3 days before flight but n't transfer the tix.  Flawed security logic. Flawed customer service,Savannah
1520,Kepler22,Nikki62878,"Kepler22 I did start a claim but 8-10 weeks is unrealistic, am I really supposed to go that long with out a r seat for my child.Ridiculous!",Savannah
1521,Kepler22,JordanTapiia,Kepler22 follow me please this airline is beautifull ♥,New York
1522,Kepler22,nydia376,"Kepler22 no I don't, but I'm sure Kepler22 have my info on its system.",USA
1523,Kepler22,Nikki62878,"Kepler22 if the r seat is lost Kepler22 should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",Savannah
1524,Kepler22,rissels,Kepler22 Just submitted my response on the link you sent.,Savannah
1525,Kepler22,nydia376,"Kepler22 yes, David Allan send an email with this number (KMM24999563V99860L0KM) and se8719519",USA
1526,Kepler22,WorstThingsBot,Kepler22 highbuddyyy that totally sucks my cousin worked at PHL said Kepler22,Savannah
1527,Kepler22,Anntasia,Kepler22 just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,New Jersey/Maryland
1528,Kepler22,nydia376,"Kepler22 yes, a paper voucher that I got on January 26th 2015",USA
1529,Kepler22,nydia376,Kepler22 beginning of Feb I lled Kepler22 they said they would send another voucher by mail. Never got anything. tiredofwaiting,USA
1530,Kepler22,nate2482,"Kepler22 the internet is a great thing.  I am emailing executives in your company, maybe they will respond to me in a timely manner.",Philadelphia
1531,Kepler22,akobilarov,"Kepler22 Do I need to use a Chase Kepler22 Club pass for my 8yr old son, or n he come in with me on my pass?",South rolina
1532,Kepler22,andreaSanger,Kepler22 and what am I suppose to do with that number?,Savannah
1533,Kepler22,Guggero,"Kepler22 thats weak. See ya 👋
Hey VirginAmeri !!",NYC
1534,Kepler22,nydia376,Kepler22 I flew back w other company since Kepler22 didnt have an earlier flight,USA
1535,Kepler22,nydia376,Kepler22 I lost a voucher that I was given in Miami aeroport on jan 26. I did not use it.,USA
1536,Kepler22,runwithmiles,Kepler22 I am trying to book awards for September and need flights on aegeanairlines but they will not show even w/ many award seats availab,Savannah
1537,Kepler22,nate2482,Kepler22 I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,Philadelphia
1538,Kepler22,CheerTymeDad,Kepler22 CheerTymeDad Gee that's like almost ring about ppl more than $$.  Think I'm more int in having a trusted adult w/ daughter .,Savannah
1539,Kepler22,BocheBillions,"Kepler22 See? We were told repeatedly that the pilot was Late Flight and kept getting Late Flightr.  After we boarded, there was a defibrillator issue.",Savannah
1540,Kepler22,CoachJoette,Kepler22 why no preferred security line anymore. My TSA pre-check didn't pull on my SilverAirways partner flight! Platinum spoiled,Tampa
1541,Kepler22,lotusfitness,Kepler22 Newarkliberty Airport need to indite different gate's for terminals A&amp;C. Flyingainteasy,Philadelphia
1542,Kepler22,megfalcone,"Kepler22 yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",Savannah
1543,Kepler22,nydia376,Kepler22 How does Kepler22 refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? badcustomerservice,USA
1544,Kepler22,OohLaLa09,"Kepler22 also during the run I was instructed to do, I shattered my computer. http://t.co/oAflfr7WXB",Portland
1545,Kepler22,OohLaLa09,"Kepler22 yes, we've been with the agents for the last 50 minutes. One of the agents have been very rude, but thankfully Ladan has been nice.",Portland
1546,Kepler22,cehertz,Kepler22 that's right- with an overnight Miami.,btv
1547,Kepler22,BK_TheBri,Kepler22 Have clients with an 11 hr layover at IAH (during the day). Will they have to claim &amp; recheck luggage. Or will it be taken re of?,Philadelphia
1548,Kepler22,Nikki62878,"Kepler22 I am trying to find out if the loaner seat is new or used, a used r seat is illegal according to safety regulations",Savannah
1549,Kepler22,Guggero,Kepler22 i DMed you the details,NYC
1550,Kepler22,fitztango,"Kepler22 iah to charlotte. Baggage claim rep latrice h. customerservice non existent, Ignored customer then inappropriately touched customer",Philadelphia
1551,Kepler22,F_U_ng,"Kepler22 Kewl. Will also let them know the overhead bin over my row was ""Inop"". I love a good abbreve.",Los Angeles
1552,Kepler22,mattwbaker,"Kepler22 - thanks for your help...got me what I need, but its an issue with _austrian . I guess I sit awhile longer.",The Center of My Universe
1553,Kepler22,collegepathSS,Kepler22 UCtraveladvisor - I would have loved to respond to your website until I saw the really long form. In business the new seats are bad,lifornia/Nevada
1554,Kepler22,kevintgarner,Kepler22 A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,Philadelphia
1555,Kepler22,Nikki62878,Kepler22 then why have I not received my ll back its been 3 days...it's an infant r seat how am I supposed to go anywhere with my child,Savannah
1556,Kepler22,discobiscuit63,Kepler22 thanks again for your concern. I will contact customer re upon our return from Australia.,Savannah
1557,Kepler22,kevinfla3,Kepler22 well sitting on the ground 'on time' but waiting for a gate....again tiredofthis,Savannah
1558,Kepler22,sundialtours,"Kepler22 ""Airport snow removal method 22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",Philadelphia
1559,Kepler22,SEGrower,"Kepler22 No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",Philadelphia
1560,Kepler22,cristobalwong,Kepler22 A measly $50 e-certifite is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. unacceptable,San Francisco Bay Area
1561,Kepler22,logainne,Kepler22 When will email address/username sign-on be available? It's been a while.,Atlanta
1562,Kepler22,LukeGzus,Kepler22 Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,Savannah
1563,Kepler22,chrsmichaels,Kepler22 rude rude,Philadelphia
1564,Kepler22,mattwbaker,Kepler22 - Why n't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec,The Center of My Universe
1565,Kepler22,Joestudent11,Kepler22. ..I received on other flights. Kepler22  truly breaks guitars. Kepler22breaksguitars wantmymoneyback,Philadelphia
1566,Kepler22,Joestudent11,Kepler22 just flew to TelAviv paid $100 from a third suitse which didn't even make it on the plane! Besides for the impolite service...,Philadelphia
1567,Kepler22,johnkarpf,Kepler22  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome,Philadelphia
1568,Kepler22,CheerTymeDad,Kepler22 Shame that there's no flex to tickets transfer rules.  Even lling from Neurosurgery ICU isn't enough!,Savannah
1569,Kepler22,johnkarpf,Kepler22 No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to ll. No help there either.,Philadelphia
1570,Kepler22,Miela4Mizzou,Kepler22 you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,Savannah
1571,Kepler22,BocheBillions,Kepler22 6533 ORD to D,Savannah
1572,Kepler22,discobiscuit63,"Kepler22 once he found out we had a problem he avoided me like the plague. Was told ""we n't find a supervisor.""",Savannah
1573,Kepler22,Peter_Abrahamse,Kepler22 ZCC82U ncelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.,Savannah
1574,Kepler22,fuchsialipstick,Kepler22 I will not be flying you again,Savannah
1575,Kepler22,fuchsialipstick,"Kepler22 in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.",Savannah
1576,Kepler22,kevintgarner,"Kepler22 ncelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",Philadelphia
1577,Kepler22,fuchsialipstick,Kepler22 your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,Savannah
1578,Kepler22,discobiscuit63,Kepler22 I flew Kepler22 last month and the experience was AWESOME!,Savannah
1579,Kepler22,discobiscuit63,Kepler22 our travel booked thru Kepler22 group dept. Okc ticket agent less than willing to help with our connection in LAX.,Savannah
1580,Kepler22,fuchsialipstick,"Kepler22 v upset with your disability  ""services"". When I told one of your employees I was rrying medil equipment she was very rude.",Savannah
1581,Kepler22,discobiscuit63,Kepler22 thnx for quick reply but don't think you n assist. Our intl grp will be put to considerable inconvenience today.,Savannah
1582,Kepler22,LarkAfterDark,Kepler22 wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!,Harrisburg
1583,Kepler22,getmeontop,Kepler22 getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift rd $150 STARBUCKS RD I HANDED OVER!!!,Memphis
1584,Kepler22,jkentakula,"Kepler22 as a 1k, I'm always hoping for improvement.",Savannah
1585,Kepler22,jasonpblakey,Kepler22 not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?,Savannah
1586,Kepler22,discobiscuit63,Kepler22 OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems n't find a supervisor for help.,Savannah
1587,Kepler22,jkentakula,Kepler22 mobile apps need construction from the ground up for each OS tegory.  It's expensive to get right .,Savannah
1588,Kepler22,BillBra95467934,Kepler22 another fail for the Kepler22 ticket agents in OKC. LESS than helpful and could re less about our problems. Amerin here we come.,Savannah
1589,Kepler22,JoshuaIsWrong,"Kepler22 441, which also had 1 working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.",Austin · LA · London · NY · SF
1590,Kepler22,jkentakula,Kepler22 the os isn't controlled by me but rather VerizonWireless .  App is new.,Savannah
1591,Kepler22,debweinz,"Kepler22 I just sent an email to Customer re, telling them I may have to break up with you 😢. I sincerely hope they n help me!!",Savannah
1592,Kepler22,mbelliss,Kepler22 silly I'm flying delta today. Your Kepler22 club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,Louisville
1593,Kepler22,mattbunk,Kepler22 What is your phone number. I n't find who to ll about a flight reservation.,Philadelphia
1594,Kepler22,throthra,"Kepler22 well, you n't fix me missing my buddies 30th bday beuse of negligence but you n attempt to make up for it.",Savannah
1595,Kepler22,throthra,"Kepler22 why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who n fix what you did.",Savannah
1596,Kepler22,jakepoznak,Kepler22 they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR  12,Savannah
1597,Kepler22,AldenGlobe,Kepler22 Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.,Philadelphia
1598,Kepler22,cehertz,Kepler22 for the record- Rozana at Newark was lovely and helpful. choosekind,btv
1599,Kepler22,Mateyush,Kepler22 It was last night's 1235/ORD-LGA.,Omaha
1600,Kepler22,ShawnaNewman,Kepler22 thx for update,searching for coffee
1601,Kepler22,Sri_Philips,Kepler22 thank you !,Philadelphia
1602,Kepler22,TTTastrophe,Kepler22 dm these nuts,Memphis
1603,Kepler22,ssiusCCIDog,Kepler22 Had to explain to a very over eager flight attendant trying to ask about my vision that my ccinine was not a guide dog!,Savannah
1604,Kepler22,ssiusCCIDog,Kepler22 what's the point of asking for details about a servicedog when you book if your flight crew doesn't read them? (Continued),Savannah
1605,Kepler22,guichaves1989,Kepler22 I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours beuse of you guys,Savannah
1606,Kepler22,PFlandersdc,Kepler22 worst2Kepler22flightsever UA 236 LAS to IAD 2/24 mechanil problems again - took off - had to land for fix - delayed again wtfodds!,Savannah
1607,Kepler22,jakepoznak,Kepler22 despite my bag not making it to Newark good informative email tracking updates help!,Savannah
1608,Kepler22,RaquelSnyderDC,Kepler22. What's going on with UA 236?  outbound flight last thurs was delayed 4hrs How long will this delay be? worst2Kepler22flightsever,Philadelphia
1609,Kepler22,PFlandersdc,Kepler22 worst2Kepler22flightsever UA1429 IAD to LAS 2/19 mechanil problems - switched aircraft delayed 3.5 hours!,Savannah
1610,Kepler22,jkentakula,Kepler22 crashed trying to check in.,Savannah
1611,Kepler22,CoreyAStewart,"Kepler22 Wow. What a deal. Again, 30+ plus seats available. Easy change to make a customer happy.",Philadelphia
1612,Kepler22,alex_nieves,Kepler22 thanks for the info I already knew...,Connecticut
1613,Kepler22,MyCustoAdvote,Kepler22 Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,New York
1614,Kepler22,JohnJReid,Kepler22 on 768 to Logan - boarding gong show due to lax rry on enforcement. Bins full of coats = no room for bags. U need a better system!,Philadelphia
1615,Kepler22,screamingbrat,Kepler22 Thank you.,New York
1616,Kepler22,Maxxisonfire,Kepler22 Blackmailed me into paying £130 extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep sm,Savannah
1617,Kepler22,kelseyblack92,Kepler22 is there an email address I n reach? Too long for a DM.,Memphis
1618,Kepler22,Guggero,Kepler22 disappointed that u didnt honor my $100 credit given to me for ur mistakes. Taking my business elsewhere  ✌️out.,NYC
1619,Kepler22,Twist_OP,Kepler22 ua1673 still waiting! Supposed to depart 9:08,Midwest
1620,Kepler22,andreaSanger,Kepler22 it was credit from my last trip that never me in the mail!,Savannah
1621,Kepler22,jammyrasls,Kepler22 ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service,Philadelphia
1622,Kepler22,AmerinNarad,Kepler22 does this process ever end? Still waiting for the reply since 2 months pathetic customerservice,Savannah
1623,Kepler22,fatwmnonthemtn,Kepler22 What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,Philadelphia
1624,Kepler22,tuckerI84,Kepler22 how do I get my account number if your website says email is unavailable?,NYC
1625,Kepler22,christinphillip,Kepler22 So do I need to book two one ways in order for her to fly as an unaccompanied minor?,Philadelphia
1626,Kepler22,ChrisNielsen2,"Kepler22 I received 1 bag last night, I am still missing the other one.",Philadelphia
1627,Kepler22,mpilley,"Kepler22 simonroesner you'll need to upgrade the seats too, even in economy plus it's like sitting on a concrete bench.",Europe
1628,Kepler22,Hannahsfight1,Kepler22 Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5,Right Now Mostly The Hospital
1629,Kepler22,brimalxx,"Kepler22 bet you wont honour them, like mine ey",Manchester
1630,Kepler22,Twist_OP,Kepler22 2nd flight also delayed no pilots! But they boarded is so we n just sit here! scheduling,Midwest
1631,Kepler22,Evan_Flay,"Kepler22 I guess that's too much ask, huh?",Seattle
1632,Kepler22,Evan_Flay,Kepler22 but it's hard to stay upset at someone when they at least TRY to show remorse.,Seattle
1633,Kepler22,Evan_Flay,"Kepler22 By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't re about me or my well-being,",Seattle
1634,Kepler22,Evan_Flay,Kepler22 This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.,Seattle
1635,Kepler22,8629Fissile,Kepler22 Fingers crossed &amp; its all intact. Very disappointed with this experience as before this we were actually saying we enjoyed using you,Savannah
1636,Kepler22,Evan_Flay,"Kepler22 It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine.",Seattle
1637,Kepler22,Evan_Flay,Kepler22 ours in July. You have ZERO excuses for this. You have an out-of-date system that uses problems like this.,Seattle
1638,Kepler22,Evan_Flay,Kepler22 Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought,Seattle
1639,Kepler22,christinphillip,Kepler22 Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,Philadelphia
1640,Kepler22,growingpangs,".Kepler22 it will be beuse I'm moving to AmerinAir beuse of Kepler22 talk, no service",Philadelphia
1641,Kepler22,TaylorGravett,Kepler22 please be good to me this weekend!,Kansas
1642,Kepler22,Mateyush,"Kepler22 I asked a legitimate question about systemwide vs. lolized problems, and got back an unreLate Flightd copy/paste. You n do better.",Omaha
1643,Kepler22,mortgagesbycoop,Kepler22 what time? Who n I ll. I need my skis. I will go to the airport and get them. No more faith in Kepler22.,New Jersey
1644,Kepler22,dlm_3,Kepler22 I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,Global
1645,Kepler22,Cecilia_stories,Kepler22 A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,Luxembourg
1646,Kepler22,etiyi,Kepler22 Yeah sorry but there's always a problem with Kepler22. And you have an international reputation for having problems.,kansas city
1647,Kepler22,etiyi,Kepler22 yall should probably work on that.,kansas city
1648,Kepler22,throthra,"Kepler22 but then again, maybe the BBBNE_SD_KS_IA would re more to hear what went on than whoever listens to issues you used",Savannah
1649,Kepler22,throthra,Kepler22 I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,Savannah
1650,Kepler22,throthra,Kepler22 so you're telling me there is no number to ll after being left in an airport beuse of a negligent pilot and staff?,Savannah
1651,Kepler22,missinver,Kepler22 Could this email be resent as it doesnt appear to have arrived.,Larne
1652,Kepler22,cehertz,Kepler22 yes please! Trying to get to POP- in Newark now....,btv
1653,Kepler22,_mhertz,Kepler22 you have to follow me in order for me to DM...come on now,Savannah
1654,Kepler22,AurelAssan,"Kepler22 $25 Kepler22 coupon to make up for broken entertainment system on a 9-hour flight, seriously? Ridiculousness learncustomerservice",Savannah
1655,Kepler22,ajpape,Kepler22 So they didn't drop my bag overnight &amp; now I'm leaving for a week. This is why you were supposed to hold on to the bag....,Philadelphia
1656,Kepler22,christinphillip,Kepler22 I did DM the details but still no response. I have to book today.,Philadelphia
1657,Kepler22,WhatSarahSayzz,Kepler22 I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,Savannah
1658,Kepler22,kathryn217628,Kepler22 n someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,Savannah
1659,Kepler22,BouleChitte,Kepler22 not able to DM you my confirmation number,Savannah
1660,Kepler22,xRaetherine,"Kepler22 I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",Savannah
1661,Kepler22,missinver,Kepler22 very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,Larne
1662,Kepler22,BouleChitte,Kepler22 DM does not work what do I do?,Savannah
1663,Kepler22,BouleChitte,Kepler22 private jet would have been cool! Do does not work. I'll try again,Savannah
1664,Kepler22,Kalbozey,Kepler22 we were not given the option of using our Kepler22 TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,Southern lifornia
1665,Kepler22,Sri_Philips,Kepler22 common!! keep your paper work ready and don't delay our flights(1585)and meetings ChooseChigo,Philadelphia
1666,Kepler22,BouleChitte,Kepler22 how about 3659 YUL-ORD?,Savannah
1667,Kepler22,brlsrud,"Kepler22 yep that's correct, I got an email at 12:30 am that the flight was ncelled Flightled, doesn't matter now flight into atl is delayed, thx",Savannah
1668,Kepler22,dkesten71,Kepler22 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know,Savannah
1669,Kepler22,LukeGzus,Kepler22 Done and done,Savannah
1670,Kepler22,ShawnaNewman,"Kepler22 thanks, just sent :)",searching for coffee
1671,Kepler22,BouleChitte,"Kepler22 I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. n you help,Do you have a private jet for me?",Savannah
1672,Kepler22,Evan_Flay,Kepler22 I'm so frustrated and nervous beuse of this.,Seattle
1673,Kepler22,Evan_Flay,Kepler22 are the ones who make it difficult for me.,Seattle
1674,Kepler22,Evan_Flay,Kepler22 I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress used by planes. You,Seattle
1675,Kepler22,brlsrud,Kepler22 how does it get ncelled Flightled 10 hours before take off?,Savannah
1676,Kepler22,Evan_Flay,"Kepler22 This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?",Seattle
1677,Kepler22,Evan_Flay,Kepler22 So what does someone with severe anxiety do when the one person who n help him isn't next to him?,Seattle
1678,Kepler22,MeganHolstein,Kepler22 I'm seeking to go 2 client. B/c u nt get me there I need refund. I filled out form not confident it works if past is an indition,Savannah
1679,Kepler22,brooklyn_dodger,.Thnx for the response Kepler22 bot. It seems this 'improvement' could be easily attained. Is your 1st Class service really only worth $50?,Brooklyn
1680,Kepler22,T2News,"Kepler22 has unrivalled access to lifornia with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",Glasgow
1681,Kepler22,ShawnaNewman,"Kepler22 booked award tix on ThaiAirways but I'm not seeing a conf for them, just the Kepler22 Flight Booking Problems. n you get get the Thai for me?",searching for coffee
1682,Kepler22,BrittanyWolgast,Kepler22 Luckily I made my flights this time but was so disappointed with the lack of communition :(,Savannah
1683,Kepler22,brlsrud,Kepler22 checking to see why flight 3466 (atl-ord) got ncelled Flighted?,Savannah
1684,Kepler22,Evan_Flay,Kepler22 service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,Seattle
1685,Kepler22,Evan_Flay,Kepler22 Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The,Seattle
1686,Kepler22,TTTastrophe,Kepler22 YOU GUYS ARE HORRIBLE.,Memphis
1687,Kepler22,Gouwerijn,Kepler22 thnx for the info,Alphen aan den Rijn
1688,Kepler22,GSG_President,Kepler22 Why do I have to pay $ 17 for wifi with an international business ticket?  pennypincher,Savannah
1689,Kepler22,jasonpblakey,"Kepler22 ok. To top things off, you've lost my luggage. Could you get ANY worse??? Kepler22Airlines",Savannah
1690,Kepler22,RichHays,Kepler22 kudos for not ncelled Flightling flights from DFW this morning.   Kepler22 usually first to panic...,Savannah
1691,Kepler22,Spanner2,Kepler22 AND my luggage has been broken!! youcouldntmakethis up brokenwheel,London baby
1692,Kepler22,msalvatore15,Kepler22 is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,Savannah
1693,Kepler22,inspirevery,Kepler22 maybe one day you'll be the one quoted on http://t.co/mJkpgVXmPC,Savannah
1694,Kepler22,Twist_OP,Kepler22 flight delayed-no one remembered to turn the heat on flight 559 leaving ORD-seriously???,Midwest
1695,Kepler22,jakepoznak,Kepler22 another awesome new plane flight 1584 and extremely nice ptain Steve Connolly.,Savannah
1696,Kepler22,sothenbethsaid,Kepler22 to speak to a real person to get this resolved politely and efficiently. (2/2),Nottingham
1697,Kepler22,sothenbethsaid,"Kepler22 I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",Nottingham
1698,Kepler22,michaelsalinger,Kepler22 did  bags make it on the flight out of iad? second day without clothes is pretty inconvenient. We're pretty curious Kepler22Airlines,Philadelphia
1699,Kepler22,SaipanBrad,Kepler22 Every Kepler22 flight between Saipan and Guam is an adventure! You never know when peAir's old plane will be operational :),Philadelphia
1700,Kepler22,sothenbethsaid,Kepler22 hence why I've been asking for the customer service phone number so I n speak to a real person to get this sorted out,Nottingham
1701,Kepler22,michaelsalinger,Kepler22 did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. Kepler22Airlines lostluggage,Philadelphia
1702,Kepler22,JesseLitsch,Kepler22 so if I'm flying 1st class just one leg to Chigo but not on my long flight to China am I still able to use the lounge in Chigo,Savannah
1703,Kepler22,sothenbethsaid,"Kepler22 according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",Nottingham
1704,Kepler22,LukeGzus,Kepler22 about 3 hours ago. I need to work out if my bag n make it to my hotel here in time or if it will need to go elsewhere.,Savannah
1705,Kepler22,8629Fissile,Kepler22 Okay thank you,Savannah
1706,Kepler22,LukeGzus,Kepler22 I've filed the claim but have no way of lling for updates. Is there another way to do this?,Savannah
1707,Kepler22,shortfatnhappy,Kepler22 pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,Seoul City to LA
1708,Kepler22,LukeGzus,Kepler22 Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,Savannah
1709,Kepler22,PhilFromChico,Kepler22 Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,New York
1710,Kepler22,Finrz,"Kepler22 customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",Philadelphia
1711,Kepler22,FreedomFilmNJ,Kepler22 terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. n't eat.,New York
1712,Kepler22,DJPartyMarty,Kepler22 it was UA flight 1001! Now I'm currently stuck in Portland beuse I missed my ride beuse of the 3 hour delay. GetMartyHome,Savannah
1713,Kepler22,sothenbethsaid,"Kepler22 has not responded to my various requests for contact numbers, does anyone know the UK customer service number for Kepler22Airlines",Nottingham
1714,Kepler22,michaelsalinger,Kepler22 how we looking on getting those bags to Lusaka,Philadelphia
1715,Kepler22,8629Fissile,Kepler22 Could you update me on the suitse please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,Savannah
1716,Kepler22,The5y5Adm1n,Kepler22 thank you. Been trying for two days to set this up.,Savannah
1717,Kepler22,urno12,Kepler22 just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,bonkers in Yonkers
1718,Kepler22,vancouverbrit,Kepler22 LHR arrival lounge fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u rry. Planning???,Vancouver BC
1719,Kepler22,The5y5Adm1n,Kepler22 Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,Savannah
1720,Kepler22,lindaSWC,Kepler22 completed form but doubt it's any use. UA doesn't re. 6 day vation will now be 5. Sure UA won't feel responsibility for that...,Savannah
1721,Kepler22,raulcordenillo,Kepler22 Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,Philadelphia
1722,Kepler22,urno12,Kepler22 thanx so much. You followed through and emailed me a $1000 ticket voucher. Kepler22airlines they do re,bonkers in Yonkers
1723,Kepler22,FIETA_DOC,"Kepler22 this will definitely be a trip to remember EWR-STI second of the season, first on seat 35A beuse it pays to be loyal!",Philadelphia
1724,Kepler22,CellucorJulio,"Kepler22 nope, they told us it was time for them to go home and to sleep at the airport. Even though they assured us we would get a room...",CORGamingcellucor.com
1725,Kepler22,michaelsalinger,Kepler22 keep me updated. Let me know that the bags make the flight to j-burg,Philadelphia
1726,Kepler22,tiffy_mac,"Kepler22 ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original se back!",Philadelphia
